Starting parallel pool (parpool) using the 'Processes' profile ...
Connected to parallel pool with 8 workers.
2024-01-05_12:26:30:483 pEMG_processing started
2024-01-05_12:26:30:568 pEMG_save started
2024-01-05_12:26:34:052 pEMG_worker started
2024-01-05_12:26:34:237 pEEG_save started
2024-01-05_12:26:36:292 pEEG_processing started
2024-01-05_12:26:38:569 pEEG_worker started
2024-01-05_12:26:38:570 All processes started
2024-01-05_12:26:34:060 EMG Worker checking for start
2024-01-05_12:26:38:577 EMG Worker start command receieved
2024-01-05_12:26:38:577 EEG Save, receieved start command
2024-01-05_12:26:51:340 EMG Worker, scans read: 6900
2024-01-05_12:26:51:342 EMG Worker, scans read: 6900
2024-01-05_12:26:51:345 EMG Worker, scans read: 6900
2024-01-05_12:26:51:347 EMG Worker, scans read: 6900
2024-01-05_12:26:51:349 EMG Worker, scans read: 6900
2024-01-05_12:26:51:351 EMG Worker, scans read: 6900
2024-01-05_12:26:51:353 EMG Worker, scans read: 6900
2024-01-05_12:26:51:355 EMG Worker, scans read: 6900
2024-01-05_12:26:51:357 EMG Worker, scans read: 6900
2024-01-05_12:26:51:359 EMG Worker, scans read: 6900
2024-01-05_12:26:51:362 EMG Worker, scans read: 6900
2024-01-05_12:26:51:364 EMG Worker, scans read: 6900
2024-01-05_12:26:51:365 EMG Worker, scans read: 6900
2024-01-05_12:26:51:367 EMG Worker, scans read: 6900
2024-01-05_12:26:51:368 EMG Worker, scans read: 6900
2024-01-05_12:26:51:370 EMG Worker, scans read: 6900
2024-01-05_12:26:51:371 EMG Worker, scans read: 6900
2024-01-05_12:26:51:373 EMG Worker, scans read: 6900
2024-01-05_12:26:51:374 EMG Worker, scans read: 6900
2024-01-05_12:26:51:376 EMG Worker, scans read: 6900
2024-01-05_12:26:51:378 EMG Worker, scans read: 6900
2024-01-05_12:26:51:379 EMG Worker, scans read: 6900
2024-01-05_12:26:51:381 EMG Worker, scans read: 6900
2024-01-05_12:26:51:383 EMG Worker, scans read: 6900
2024-01-05_12:26:51:384 EMG Worker, scans read: 6900
2024-01-05_12:26:51:386 EMG Worker, scans read: 6900
2024-01-05_12:26:51:387 EMG Worker, scans read: 6900
2024-01-05_12:26:51:389 EMG Worker, scans read: 6900
2024-01-05_12:26:51:391 EMG Worker, scans read: 6900
2024-01-05_12:26:51:393 EMG Worker, scans read: 6900
2024-01-05_12:26:51:395 EMG Worker, scans read: 6900
2024-01-05_12:26:51:397 EMG Worker, scans read: 6900
2024-01-05_12:26:51:399 EMG Worker, scans read: 6900
2024-01-05_12:26:51:401 EMG Worker, scans read: 6900
2024-01-05_12:26:51:403 EMG Worker, scans read: 6900
2024-01-05_12:26:51:405 EMG Worker, scans read: 6900
2024-01-05_12:26:51:407 EMG Worker, scans read: 6900
2024-01-05_12:26:51:409 EMG Worker, scans read: 6900
2024-01-05_12:26:51:411 EMG Worker, scans read: 6900
2024-01-05_12:26:51:413 EMG Worker, scans read: 6900
2024-01-05_12:26:51:415 EMG Worker, scans read: 6900
2024-01-05_12:26:51:417 EMG Worker, scans read: 6900
2024-01-05_12:26:51:419 EMG Worker, scans read: 6900
2024-01-05_12:26:51:421 EMG Worker, scans read: 6900
2024-01-05_12:26:51:423 EMG Worker, scans read: 6900
2024-01-05_12:26:51:425 EMG Worker, scans read: 6900
2024-01-05_12:26:51:426 EMG Worker, scans read: 6900
2024-01-05_12:26:51:428 EMG Worker, scans read: 6900
2024-01-05_12:26:51:429 EMG Worker, scans read: 6900
2024-01-05_12:26:51:431 EMG Worker, scans read: 6900
2024-01-05_12:26:51:432 EMG Worker, scans read: 6900
2024-01-05_12:26:51:434 EMG Worker, scans read: 6900
2024-01-05_12:26:51:436 EMG Worker, scans read: 6900
2024-01-05_12:26:51:437 EMG Worker, scans read: 6900
2024-01-05_12:26:51:439 EMG Worker, scans read: 6900
2024-01-05_12:26:51:442 EMG Worker, scans read: 6900
2024-01-05_12:26:51:443 EMG Worker, scans read: 6900
2024-01-05_12:26:51:445 EMG Worker, scans read: 6900
2024-01-05_12:26:51:446 EMG Worker, scans read: 6900
2024-01-05_12:26:51:448 EMG Worker, scans read: 6900
2024-01-05_12:26:51:450 EMG Worker, scans read: 6900
2024-01-05_12:26:51:451 EMG Worker, scans read: 6900
2024-01-05_12:26:51:453 EMG Worker, scans read: 6900
2024-01-05_12:26:51:455 EMG Worker, scans read: 6900
2024-01-05_12:26:51:456 EMG Worker, scans read: 6900
2024-01-05_12:26:51:458 EMG Worker, scans read: 6900
2024-01-05_12:26:51:459 EMG Worker, scans read: 6900
2024-01-05_12:26:51:461 EMG Worker, scans read: 6900
2024-01-05_12:26:51:462 EMG Worker, scans read: 6900
2024-01-05_12:26:51:464 EMG Worker, scans read: 6900
2024-01-05_12:26:51:465 EMG Worker, scans read: 6900
2024-01-05_12:26:51:466 EMG Worker, scans read: 6900
2024-01-05_12:26:51:468 EMG Worker, scans read: 6900
2024-01-05_12:26:51:469 EMG Worker, scans read: 6900
2024-01-05_12:26:51:471 EMG Worker, scans read: 6900
2024-01-05_12:26:51:473 EMG Worker, scans read: 6900
2024-01-05_12:26:51:474 EMG Worker, scans read: 6900
2024-01-05_12:26:51:476 EMG Worker, scans read: 6900
2024-01-05_12:26:51:478 EMG Worker, scans read: 6900
2024-01-05_12:26:51:479 EMG Worker, scans read: 6900
2024-01-05_12:26:51:481 EMG Worker, scans read: 6900
2024-01-05_12:26:51:482 EMG Worker, scans read: 6900
2024-01-05_12:26:51:484 EMG Worker, scans read: 6900
2024-01-05_12:26:51:485 EMG Worker, scans read: 6900
2024-01-05_12:26:51:487 EMG Worker, scans read: 6900
2024-01-05_12:26:51:488 EMG Worker, scans read: 6900
2024-01-05_12:26:51:490 EMG Worker, scans read: 6900
2024-01-05_12:26:51:491 EMG Worker, scans read: 6900
2024-01-05_12:26:51:492 EMG Worker, scans read: 6900
2024-01-05_12:26:51:494 EMG Worker, scans read: 6900
2024-01-05_12:26:51:495 EMG Worker, scans read: 6900
2024-01-05_12:26:51:497 EMG Worker, scans read: 6900
2024-01-05_12:26:51:499 EMG Worker, scans read: 6900
2024-01-05_12:26:51:500 EMG Worker, scans read: 6900
2024-01-05_12:26:51:502 EMG Worker, scans read: 6900
2024-01-05_12:26:51:503 EMG Worker, scans read: 6900
2024-01-05_12:26:51:505 EMG Worker, scans read: 6900
2024-01-05_12:26:51:506 EMG Worker, scans read: 6900
2024-01-05_12:26:51:508 EMG Worker, scans read: 6900
2024-01-05_12:26:51:509 EMG Worker, scans read: 6900
2024-01-05_12:26:51:510 EMG Worker, scans read: 6900
2024-01-05_12:26:51:512 EMG Worker, scans read: 6900
2024-01-05_12:26:51:513 EMG Worker, scans read: 6900
2024-01-05_12:26:51:515 EMG Worker, scans read: 6900
2024-01-05_12:26:51:517 EMG Worker, scans read: 6900
2024-01-05_12:26:51:519 EMG Worker, scans read: 6900
2024-01-05_12:26:51:520 EMG Worker, scans read: 6900
2024-01-05_12:26:51:522 EMG Worker, scans read: 6900
2024-01-05_12:26:51:523 EMG Worker, scans read: 6900
2024-01-05_12:26:51:525 EMG Worker, scans read: 6900
2024-01-05_12:26:51:526 EMG Worker, scans read: 6900
2024-01-05_12:26:51:528 EMG Worker, scans read: 6900
2024-01-05_12:26:51:529 EMG Worker, scans read: 6900
2024-01-05_12:26:51:531 EMG Worker, scans read: 6900
2024-01-05_12:26:51:533 EMG Worker, scans read: 6900
2024-01-05_12:26:51:534 EMG Worker, scans read: 6900
2024-01-05_12:26:51:535 EMG Worker, scans available for reading: 1475
2024-01-05_12:26:51:537 EMG Worker, scans read: 6900
2024-01-05_12:26:51:537 EMG Response Time: 3.9155 ms
2024-01-05_12:26:51:539 EMG Worker, scans read: 6900
2024-01-05_12:26:51:540 EMG Worker, scans read: 6900
2024-01-05_12:26:51:542 EMG Worker, scans read: 6900
2024-01-05_12:26:51:543 EMG Worker, scans read: 6900
2024-01-05_12:26:51:544 EMG Worker, scans read: 6900
2024-01-05_12:26:51:546 EMG Worker, scans read: 6900
2024-01-05_12:26:51:547 EMG Worker, scans read: 6900
2024-01-05_12:26:51:549 EMG Worker, scans read: 6900
2024-01-05_12:26:51:551 EMG Worker, scans read: 6900
2024-01-05_12:26:51:553 EMG Worker, scans read: 6900
2024-01-05_12:26:51:554 EMG Worker, scans read: 6900
2024-01-05_12:26:51:555 EMG Worker, scans read: 6900
2024-01-05_12:26:51:557 EMG Worker, scans read: 6900
2024-01-05_12:26:51:558 EMG Worker, scans read: 6900
2024-01-05_12:26:51:560 EMG Worker, scans read: 6900
2024-01-05_12:26:51:561 EMG Worker, scans read: 6900
2024-01-05_12:26:51:563 EMG Worker, scans read: 6900
2024-01-05_12:26:51:566 EMG Worker, scans read: 6900
2024-01-05_12:26:51:568 EMG Worker, scans read: 6900
2024-01-05_12:26:51:571 EMG Worker, scans read: 6900
2024-01-05_12:26:51:573 EMG Worker, scans read: 6900
2024-01-05_12:26:51:575 EMG Worker, scans read: 6900
2024-01-05_12:26:51:577 EMG Worker, scans read: 6900
2024-01-05_12:26:51:580 EMG Worker, scans read: 6900
2024-01-05_12:26:51:582 EMG Worker, scans read: 6900
2024-01-05_12:26:51:584 EMG Worker, scans read: 6900
2024-01-05_12:26:51:586 EMG Worker, scans read: 6900
2024-01-05_12:26:51:589 EMG Worker, scans read: 6900
2024-01-05_12:26:51:591 EMG Worker, scans read: 6900
2024-01-05_12:26:51:593 EMG Worker, scans read: 6900
2024-01-05_12:26:51:595 EMG Worker, scans read: 6900
2024-01-05_12:26:51:597 EMG Worker, scans read: 6900
2024-01-05_12:26:51:599 EMG Worker, scans read: 6900
2024-01-05_12:26:51:601 EMG Worker, scans read: 6900
2024-01-05_12:26:51:603 EMG Worker, scans read: 6900
2024-01-05_12:26:51:605 EMG Worker, scans read: 6900
2024-01-05_12:26:51:607 EMG Worker, scans read: 6900
2024-01-05_12:26:51:609 EMG Worker, scans read: 6900
2024-01-05_12:26:51:611 EMG Worker, scans read: 6900
2024-01-05_12:26:51:614 EMG Worker, scans read: 6900
2024-01-05_12:26:51:616 EMG Worker, scans read: 6900
2024-01-05_12:26:51:618 EMG Worker, scans read: 6900
2024-01-05_12:26:51:620 EMG Worker, scans read: 6900
2024-01-05_12:26:51:622 EMG Worker, scans read: 6900
2024-01-05_12:26:51:624 EMG Worker, scans read: 6900
2024-01-05_12:26:51:626 EMG Worker, scans read: 6900
2024-01-05_12:26:51:629 EMG Worker, scans read: 6900
2024-01-05_12:26:51:631 EMG Worker, scans read: 6900
2024-01-05_12:26:51:633 EMG Worker, scans read: 6900
2024-01-05_12:26:51:635 EMG Worker, scans read: 6900
2024-01-05_12:26:51:637 EMG Worker, scans read: 6900
2024-01-05_12:26:51:639 EMG Worker, scans read: 6900
2024-01-05_12:26:51:642 EMG Worker, scans read: 6900
2024-01-05_12:26:51:644 EMG Worker, scans read: 6900
2024-01-05_12:26:51:647 EMG Worker, scans read: 6900
2024-01-05_12:26:51:649 EMG Worker, scans read: 6900
2024-01-05_12:26:51:651 EMG Worker, scans read: 6900
2024-01-05_12:26:51:653 EMG Worker, scans read: 6900
2024-01-05_12:26:51:655 EMG Worker, scans read: 6900
2024-01-05_12:26:51:657 EMG Worker, scans read: 6900
2024-01-05_12:26:51:659 EMG Worker, scans read: 6900
2024-01-05_12:26:51:661 EMG Worker, scans read: 6900
2024-01-05_12:26:51:663 EMG Worker, scans read: 6900
2024-01-05_12:26:51:665 EMG Worker, scans read: 6900
2024-01-05_12:26:51:667 EMG Worker, scans read: 6900
2024-01-05_12:26:51:669 EMG Worker, scans read: 6900
2024-01-05_12:26:51:671 EMG Worker, scans read: 6900
2024-01-05_12:26:51:673 EMG Worker, scans read: 6900
2024-01-05_12:26:51:675 EMG Worker, scans read: 6900
2024-01-05_12:26:51:677 EMG Worker, scans read: 6900
2024-01-05_12:26:51:679 EMG Worker, scans read: 6900
2024-01-05_12:26:51:681 EMG Worker, scans read: 6900
2024-01-05_12:26:51:683 EMG Worker, scans read: 6900
2024-01-05_12:26:51:685 EMG Worker, scans read: 6900
2024-01-05_12:26:51:687 EMG Worker, scans read: 6900
2024-01-05_12:26:51:689 EMG Worker, scans read: 6900
2024-01-05_12:26:51:690 EMG Worker, scans read: 6900
2024-01-05_12:26:51:692 EMG Worker, scans read: 6900
2024-01-05_12:26:51:693 EMG Worker, scans read: 6900
2024-01-05_12:26:51:694 EMG Worker, scans read: 6900
2024-01-05_12:26:51:696 EMG Worker, scans read: 6900
2024-01-05_12:26:51:697 EMG Worker, scans read: 6900
2024-01-05_12:26:51:699 EMG Worker, scans read: 6900
2024-01-05_12:26:51:700 EMG Worker, scans read: 6900
2024-01-05_12:26:51:702 EMG Worker, scans read: 6900
2024-01-05_12:26:51:703 EMG Worker, scans read: 6900
2024-01-05_12:26:51:704 EMG Worker, scans read: 6900
2024-01-05_12:26:51:706 EMG Worker, scans read: 6900
2024-01-05_12:26:51:707 EMG Worker, scans read: 6900
2024-01-05_12:26:51:708 EMG Worker, scans read: 6900
2024-01-05_12:26:51:710 EMG Worker, scans read: 6900
2024-01-05_12:26:51:711 EMG Worker, scans read: 6900
2024-01-05_12:26:51:713 EMG Worker, scans read: 6900
2024-01-05_12:26:51:714 EMG Worker, scans read: 6900
2024-01-05_12:26:51:716 EMG Worker, scans read: 6900
2024-01-05_12:26:51:718 EMG Worker, scans read: 6900
2024-01-05_12:26:51:720 EMG Worker, scans read: 6900
2024-01-05_12:26:51:722 EMG Worker, scans read: 6900
2024-01-05_12:26:51:724 EMG Worker, scans read: 6900
2024-01-05_12:26:51:726 EMG Worker, scans read: 6900
2024-01-05_12:26:51:729 EMG Worker, scans read: 6900
2024-01-05_12:26:51:731 EMG Worker, scans read: 6900
2024-01-05_12:26:51:732 EMG Worker, scans read: 6900
2024-01-05_12:26:51:734 EMG Worker, scans read: 6900
2024-01-05_12:26:51:735 EMG Worker, scans read: 6900
2024-01-05_12:26:51:737 EMG Worker, scans read: 6900
2024-01-05_12:26:51:738 EMG Worker, scans read: 6900
2024-01-05_12:26:51:740 EMG Worker, scans read: 6900
2024-01-05_12:26:51:741 EMG Worker, scans read: 6900
2024-01-05_12:26:51:743 EMG Worker, scans read: 6900
2024-01-05_12:26:51:744 EMG Worker, scans read: 6900
2024-01-05_12:26:51:745 EMG Worker, scans read: 6900
2024-01-05_12:26:51:747 EMG Worker, scans read: 6900
2024-01-05_12:26:51:749 EMG Worker, scans read: 6900
2024-01-05_12:26:51:751 EMG Worker, scans read: 6900
2024-01-05_12:26:51:753 EMG Worker, scans read: 6900
2024-01-05_12:26:51:755 EMG Worker, scans read: 6900
2024-01-05_12:26:51:756 EMG Worker, scans read: 6900
2024-01-05_12:26:51:757 EMG Worker, scans read: 6900
2024-01-05_12:26:51:759 EMG Worker, scans read: 6900
2024-01-05_12:26:51:760 EMG Worker, scans read: 6900
2024-01-05_12:26:51:761 EMG Worker, scans read: 6900
2024-01-05_12:26:51:763 EMG Worker, scans read: 6900
2024-01-05_12:26:51:765 EMG Worker, scans read: 6900
2024-01-05_12:26:51:767 EMG Worker, scans read: 6900
2024-01-05_12:26:51:769 EMG Worker, scans read: 6900
2024-01-05_12:26:51:770 EMG Worker, scans read: 6900
2024-01-05_12:26:51:771 EMG Worker, scans read: 6900
2024-01-05_12:26:51:773 EMG Worker, scans read: 6900
2024-01-05_12:26:51:775 EMG Worker, scans read: 6900
2024-01-05_12:26:51:776 EMG Worker, scans read: 6900
2024-01-05_12:26:51:778 EMG Worker, scans read: 6900
2024-01-05_12:26:51:779 EMG Worker, scans read: 6900
2024-01-05_12:26:51:782 EMG Worker, scans read: 6900
2024-01-05_12:26:51:784 EMG Worker, scans read: 6900
2024-01-05_12:26:51:787 EMG Worker, scans read: 6900
2024-01-05_12:26:51:789 EMG Worker, scans read: 6900
2024-01-05_12:26:51:791 EMG Worker, scans read: 6900
2024-01-05_12:26:51:793 EMG Worker, scans read: 6900
2024-01-05_12:26:51:796 EMG Worker, scans read: 6900
2024-01-05_12:26:51:798 EMG Worker, scans read: 6900
2024-01-05_12:26:51:801 EMG Worker, scans read: 6900
2024-01-05_12:26:51:803 EMG Worker, scans read: 6900
2024-01-05_12:26:51:805 EMG Worker, scans read: 6900
2024-01-05_12:26:51:807 EMG Worker, scans read: 6900
2024-01-05_12:26:51:810 EMG Worker, scans read: 6900
2024-01-05_12:26:51:812 EMG Worker, scans read: 6900
2024-01-05_12:26:51:814 EMG Worker, scans read: 6900
2024-01-05_12:26:51:817 EMG Worker, scans read: 6900
2024-01-05_12:26:51:819 EMG Worker, scans read: 6900
2024-01-05_12:26:51:821 EMG Worker, scans read: 6900
2024-01-05_12:26:51:823 EMG Worker, scans read: 6900
2024-01-05_12:26:51:825 EMG Worker, scans read: 6900
2024-01-05_12:26:51:827 EMG Worker, scans read: 6900
2024-01-05_12:26:51:829 EMG Worker, scans read: 6900
2024-01-05_12:26:51:831 EMG Worker, scans read: 6900
2024-01-05_12:26:51:833 EMG Worker, scans read: 6900
2024-01-05_12:26:51:835 EMG Worker, scans read: 6900
2024-01-05_12:26:51:837 EMG Worker, scans read: 6900
2024-01-05_12:26:51:839 EMG Worker, scans read: 6900
2024-01-05_12:26:51:841 EMG Worker, scans read: 6900
2024-01-05_12:26:51:843 EMG Worker, scans read: 6900
2024-01-05_12:26:51:846 EMG Worker, scans read: 6900
2024-01-05_12:26:51:848 EMG Worker, scans read: 6900
2024-01-05_12:26:51:850 EMG Worker, scans read: 6900
2024-01-05_12:26:51:852 EMG Worker, scans read: 6900
2024-01-05_12:26:51:854 EMG Worker, scans read: 6900
2024-01-05_12:26:51:856 EMG Worker, scans read: 6900
2024-01-05_12:26:51:858 EMG Worker, scans read: 6900
2024-01-05_12:26:51:860 EMG Worker, scans read: 6900
2024-01-05_12:26:51:862 EMG Worker, scans read: 6900
2024-01-05_12:26:51:864 EMG Worker, scans read: 6900
2024-01-05_12:26:51:866 EMG Worker, scans read: 6900
2024-01-05_12:26:51:869 EMG Worker, scans read: 6900
2024-01-05_12:26:51:871 EMG Worker, scans read: 6900
2024-01-05_12:26:51:873 EMG Worker, scans read: 6900
2024-01-05_12:26:51:876 EMG Worker, scans read: 6900
2024-01-05_12:26:51:878 EMG Worker, scans read: 6900
2024-01-05_12:26:51:880 EMG Worker, scans read: 6900
2024-01-05_12:26:51:883 EMG Worker, scans read: 6900
2024-01-05_12:26:51:885 EMG Worker, scans read: 6900
2024-01-05_12:26:51:887 EMG Worker, scans read: 6900
2024-01-05_12:26:51:890 EMG Worker, scans read: 6900
2024-01-05_12:26:51:892 EMG Worker, scans read: 6900
2024-01-05_12:26:51:894 EMG Worker, scans read: 6900
2024-01-05_12:26:51:896 EMG Worker, scans read: 6900
2024-01-05_12:26:51:898 EMG Worker, scans read: 6900
2024-01-05_12:26:51:900 EMG Worker, scans read: 6900
2024-01-05_12:26:51:902 EMG Worker, scans read: 6900
2024-01-05_12:26:51:905 EMG Worker, scans read: 6900
2024-01-05_12:26:51:907 EMG Worker, scans read: 6900
2024-01-05_12:26:51:909 EMG Worker, scans read: 6900
2024-01-05_12:26:51:911 EMG Worker, scans read: 6900
2024-01-05_12:26:51:913 EMG Worker, scans read: 6900
2024-01-05_12:26:51:915 EMG Worker, scans read: 6900
2024-01-05_12:26:51:917 EMG Worker, scans read: 6900
2024-01-05_12:26:51:919 EMG Worker, scans read: 6900
2024-01-05_12:26:51:921 EMG Worker, scans read: 6900
2024-01-05_12:26:51:922 EMG Worker, scans read: 6900
2024-01-05_12:26:51:924 EMG Worker, scans read: 6900
2024-01-05_12:26:51:925 EMG Worker, scans read: 6900
2024-01-05_12:26:51:927 EMG Worker, scans read: 6900
2024-01-05_12:26:51:928 EMG Worker, scans read: 6900
2024-01-05_12:26:51:929 EMG Worker, scans read: 6900
2024-01-05_12:26:51:932 EMG Worker, scans read: 6900
2024-01-05_12:26:51:934 EMG Worker, scans read: 6900
2024-01-05_12:26:51:935 EMG Worker, scans read: 6900
2024-01-05_12:26:51:937 EMG Worker, scans read: 6900
2024-01-05_12:26:51:939 EMG Worker, scans read: 6900
2024-01-05_12:26:51:940 EMG Worker, scans read: 6900
2024-01-05_12:26:51:942 EMG Worker, scans read: 6900
2024-01-05_12:26:51:943 EMG Worker, scans read: 6900
2024-01-05_12:26:51:945 EMG Worker, scans read: 6900
2024-01-05_12:26:51:946 EMG Worker, scans read: 6900
2024-01-05_12:26:51:948 EMG Worker, scans read: 6900
2024-01-05_12:26:51:949 EMG Worker, scans read: 6900
2024-01-05_12:26:51:951 EMG Worker, scans read: 6900
2024-01-05_12:26:51:953 EMG Worker, scans read: 6900
2024-01-05_12:26:51:957 EMG Worker, scans read: 6900
2024-01-05_12:26:51:958 EMG Worker, scans read: 6900
2024-01-05_12:26:51:960 EMG Worker, scans read: 6900
2024-01-05_12:26:51:961 EMG Worker, scans read: 6900
2024-01-05_12:26:51:963 EMG Worker, scans read: 6900
2024-01-05_12:26:51:964 EMG Worker, scans read: 6900
2024-01-05_12:26:51:965 EMG Worker, scans available for reading: 1250
2024-01-05_12:26:51:967 EMG Worker, scans read: 6900
2024-01-05_12:26:51:968 EMG Response Time: 4.6092 ms
2024-01-05_12:26:51:969 EMG Worker, scans read: 6900
2024-01-05_12:26:51:971 EMG Worker, scans read: 6900
2024-01-05_12:26:51:972 EMG Worker, scans read: 6900
2024-01-05_12:26:51:974 EMG Worker, scans read: 6900
2024-01-05_12:26:51:975 EMG Worker, scans read: 6900
2024-01-05_12:26:51:977 EMG Worker, scans read: 6900
2024-01-05_12:26:51:978 EMG Worker, scans read: 6900
2024-01-05_12:26:51:980 EMG Worker, scans read: 6900
2024-01-05_12:26:51:982 EMG Worker, scans read: 6900
2024-01-05_12:26:51:983 EMG Worker, scans read: 6900
2024-01-05_12:26:51:986 EMG Worker, scans read: 6900
2024-01-05_12:26:51:988 EMG Worker, scans read: 6900
2024-01-05_12:26:51:990 EMG Worker, scans read: 6900
2024-01-05_12:26:51:992 EMG Worker, scans read: 6900
2024-01-05_12:26:51:994 EMG Worker, scans read: 6900
2024-01-05_12:26:51:996 EMG Worker, scans read: 6900
2024-01-05_12:26:51:998 EMG Worker, scans read: 6900
2024-01-05_12:26:52:001 EMG Worker, scans read: 6900
2024-01-05_12:26:52:002 EMG Worker, scans read: 6900
2024-01-05_12:26:52:004 EMG Worker, scans read: 6900
2024-01-05_12:26:52:005 EMG Worker, scans read: 6900
2024-01-05_12:26:52:007 EMG Worker, scans read: 6900
2024-01-05_12:26:52:008 EMG Worker, scans read: 6900
2024-01-05_12:26:52:010 EMG Worker, scans read: 6900
2024-01-05_12:26:52:011 EMG Worker, scans read: 6900
2024-01-05_12:26:52:012 EMG Worker, scans read: 6900
2024-01-05_12:26:52:014 EMG Worker, scans read: 6900
2024-01-05_12:26:52:016 EMG Worker, scans read: 6900
2024-01-05_12:26:52:018 EMG Worker, scans read: 6900
2024-01-05_12:26:52:019 EMG Worker, scans read: 6900
2024-01-05_12:26:52:021 EMG Worker, scans read: 6900
2024-01-05_12:26:52:022 EMG Worker, scans read: 6900
2024-01-05_12:26:52:024 EMG Worker, scans read: 6900
2024-01-05_12:26:52:025 EMG Worker, scans read: 6900
2024-01-05_12:26:52:027 EMG Worker, scans read: 6900
2024-01-05_12:26:52:028 EMG Worker, scans read: 6900
2024-01-05_12:26:52:030 EMG Worker, scans read: 6900
2024-01-05_12:26:52:032 EMG Worker, scans read: 6900
2024-01-05_12:26:52:033 EMG Worker, scans read: 6900
2024-01-05_12:26:52:035 EMG Worker, scans read: 6900
2024-01-05_12:26:52:037 EMG Worker, scans read: 6900
2024-01-05_12:26:52:038 EMG Worker, scans read: 6900
2024-01-05_12:26:52:040 EMG Worker, scans read: 6900
2024-01-05_12:26:52:041 EMG Worker, scans read: 6900
2024-01-05_12:26:52:043 EMG Worker, scans read: 6900
2024-01-05_12:26:52:044 EMG Worker, scans read: 6900
